"ID","Text","Label"
"8661","Say what you want about Columbus but without him there wouldn’t be no Internet","5"
"10561","Lowbat, no signal and brownout. Ahays pavia 🤦‍♀️","5"
"9392","No phone call in 3 hours. I called them to say I’ll be returning car tomorrow. Now their manager is about to call me, apparently.","5"
"13070","No phone.","5"
"2782","Only people I answer the phone for is my mama my daddy and Stanley other than them you might as well text cause I don’t like talking on no phone","5"
"6363","@bookdepository am so bored and tired now of trying to get an answer to an issue from this company I feel like my heads going to explode One book going missing or unposted might not be an issue to them but it is to me , and no phone number to contact","5"
"6145","@naukarshah Only for 75 minutes? No internet?","5"
"2227","""*** """"2020"""" -- """"From MELB. -- """"BLUE HOTEL? -- """"CAR PARKING"""" -- """"OUT!*** """"HOW LONG -- METRO TUNNEL? -- """"STATION! -- """"WORK GOES ON?*** """"FREE HOTEL APARTMENTS? -- """"BEFORE -- """"DEC. 2019""""? -- """"WE WAIT! *** """"NO PHONE &amp;  WI - FI? -- """"WE PAY!  😅 https://t.co/w6EkHbPTgR""","5"
"9822","@Lili28Lls @FlaviaMiatto @manuelamariazbb @DebraVi91710578 @be1tt2h @Julianna_BJ @teeni67 @bjchris01 @IngaSubac @monikaug22 @mura_morena Have a wonderful new week Liliana and all 🧡🎶🌺✨☕️❣️sorry may not reply will be going back to no signal apartment soon xxx https://t.co/fGoGS3SkUs","5"
"6947","Modern #junkie:People who try to use social media on a place where there is no internet connection.","5"
"2982","@UPSHelp and no phone call....","5"
"3146","@ninsoup I think I found out why. 1. I believe the plus release stopped being produced 2. Family that has no internet connection/data cap. 3. It's way easier for Sega to produce","5"
"5489","@AGMalfavon @JohnLegere @FCC No phone will just update to 4G","5"
"1804","@TalkTalk We’ve been wanting you to help us since yesterday but nobody has. We should have gone live on the 12/10 it got cancelled. We should have gone live yesterday. It hasn’t we now have to wait until 22/10. In the meantime we have no phone no internet we’ve had to cancel Sky 😟","5"
"9108","@yApologize He’s in training, he has no communication, it would be another 3 months before I can talk to him","5"
"3303","Immoral dishonest cong/comm gang is crying for no Internet for 60days. But no concern for taking away fundamental rights of 200,000 valmikis, 700,000 Hindu refugees from sindh /pak, Bakarwal, Gujjars from 70yrs by horrible article 35A and 370  https://t.co/qWaAo2YT97","5"
"14920","@SalimHafezi @SalmanNizami_ @MehboobaMufti @ShayarImran How this Video has been made when there is no mobile service &amp; no internet working ??? Fake Videos","5"
"12903","Hi @YodelOnline i was tracking my delivery this morning and recieved no phone call or card and my delivery has been updated to say a card has been left and they were unable to contact me. I need this delivery today.","5"
"12537","No phone for at least 5 more days. This'll be fun","5"
"14144","""taught my coworkers about vsco girls today and several of them have daughters and one of them was like """"no internet. it is over at age 10.""""""","5"
"8598","@UberINSupport @Uber_India @Uber @UberEats_IND I had ordred from Keventers City Centre 2 Kolkata for Rs 550.35  and the order was cancelled from your side. So far my money has not been refunded even after so many emails and no communication. #UberEats","5"
"14431","Travelling or commuting with no internet? Download magazines to read offline. Get the RB Digital app, all you need is your nycc library card! https://t.co/fD95A0nYjf","5"
"2721","Been making it a point to unplug at least 1 hr/day (or more)No screens, no phone, no internet AT ALLSometimes smoke a bluntBeen doing this more and have been getting WAY more good ideas recentlyConstant stimulation is fucking terrible for you","5"
"6864","@davesprom @Angie51peace @RudyGiuliani Good to know the Capital has a jail. Put Giuliani, Pence, Barr, and Trump in there; lose the key. No internet. We’ll see just how much they adore each other after a day or so. Who gets the top bunk, who gets the floor. #ImpeachThePres","5"
"5884","@daciauk @renault_uk no insurance company will insure your courtesy vehicle abroad, so back to no car and no communication from yourselves. No help at all! So between you, no parts, no car, no customer service! Trading standards next stop?","5"
"5410","@LIRR The 711 to Ronk was 8 min late to CI this evening with no communication or announcements. Mylirr even had it departed before it even arrived. How are $5b going to fox these issues?","5"
"7061","Hey @vtechtoys - I have a gogosmart Minnie Mouse around town playset.  It didn’t come with screws.   It’s not even listed on Your website and there’s no phone number to call.    Can you just tell me what size the 8 screws are so I can finish putting this together???","5"
"649","There is no communication. Such an empty space","5"
"15465","@Uber_India I got update saying there is no phone in cab. This my frnd got revert","5"
"14526","@sane_indian @sardesairajdeep My fumble is from Srinagar. But still he is fine and recently he called us thru telephone landline from BSF help and told no to worry and he is taking his school kids with out having any issues even no internet. We are also have faith with govt. Kashmiri’s not came from moon","5"
"13539","""So we've had no communication from Ubisoft into why Doki was banned. ESL have banned him with no information from Ubi and just saying """"we have respected ubis in game decision blah blah blah"""" and yet things will just move on. Cant we actually do something to stop Ubi using ESL?""","5"
"15190","@h45zmm @Cristiano @piersmorgan Don’t know that channelBut if I would have known I might have still only now watched it. I took my time for it. No phone, laptop, nothing. Full focus.Not often that I do something like that.","5"
"14480","Big Bro: No Internet Surfing In China Without First Scanning Face https://t.co/ZN2Axt3VUz","5"
"2091","@RogersHelps What is going on with your service in Bramalea area? No cable, no internet, no work to earn money to pay Rogers bill. Don’t ask me for my account, give me information about L6T areas","5"
"7825","@XiaomiIndonesia i have no phone for college, mind if i get one ? @atytse","5"
"9397","@jaydawt I bet you they'd write it this way even if there was no internet.","5"
"1359","Sometimes, I just want to abduct Jungkook and bring him somewhere quiet with no internet or cameras. I badly want to protect him from all the hates and negativities surrounding him. He doesnt deserve all of these! I dont understand those haters😭 He's too pure for this evil world","5"
"9472","@arjunsethi81 Only post paid mobile no ore paid which is commonly used and no internet","5"
"5077","@lesboraa i dont even know lights bcs i had no phone when it releasef","5"
"320","No phone for a year https://t.co/vNqKglGHZ5","5"
"10315","What am I doing with no internet?! Watching the Canadian Debate from 10/7. It’s an educational debate that’s not much different from our own. Cool seeing multiple parties there instead of just two.","5"
"8292","@RealKenBruce Bluetooth off till after popmaster. No phone calls or interruptions till 10.50am.","5"
"4969","@ThreeUK is Three down? I have no internet (unless connected to wifi) and no signal? Im in Kent.","5"
"6233","I’m chargerless and head phoneless I need to get the fuckkkk off my phone ASAP !! Lml","5"
"12494","Most mobile home parks I have bought come with a standard sign design - a 4'x8' sheet of plywood with a faded poorly written name on it and no phone number. This must be a popular design because I see it everywhere.  https://t.co/rR77n0nxmO https://t.co/BpL4vz4XCr","5"
"13760","i wish i was born a couple generation back when no phone existed :/ and soul music was it :/","5"
"10811","i treated school like social hour and it was so good for me. no one understood that i basically sat at home in my room with no internet or cable for the majority of my childhood. i needed that shit!!!","5"
"6675","@Bajaj_Finance It's quite hard to get in touch with you guys and someone else from same company wanted to sell insurance to me!!! Come on people, I have even sent email to speak with you guys but no communication yet.","5"
"11479","Can someone at Jet2 give us information on the LS1220 NAP-BHX flight today, absolutely no communication from Ground Staff other than go away from departure gatr and check the notice board. So unprofessional!!!","5"
"5348","@BraveTheWorld They had no electricity, no plumbing, no air conditioning, no cars/planes, no internet, no antibiotics/modern medicine... Yeah no thanks.","5"
"12329","Cool i guess i have no phone now.","5"
"5332","@ThreeUK what’s up with the network Three? Had no signal for the past hour https://t.co/ocY6olsqQH","5"
"5561","@ANTIFA_lawyer @danielmarans @DNC #Oligarchy will never suffer no matter who's squatting in the White HouseAll those pols being pd to NOT listen won't suffer eitherWe MUST make them sufferONE 24 hr #GeneralStrike - NO work - NO purchasing - NO Internet - and we could bring them to their knees","5"
"13507","😺✏ — I dont know what you want me to say. Amber has the E1 and New role. Myself well lets just leave it at that...almost a week with no communication...do what you… https://t.co/V5ae5Q0DiG","5"
"1310","@cswaters1 Remember: No shirt, no shoes, no phone booth!","5"
"3910","@HitachiHomes Madam no message from Hitachi care and no phone call","5"
"6281","I think I may have taken care of the phone call issue. I slept until 9:30 this morning with no phone calls waling me up.  I went to my spectrum settings and found out how to block numbers.  (If you go to your... https://t.co/mBSWrtCjHu","5"
"6963","no internet access ang wifi","5"
"14350","Don’t know if pregsomnia or anxiety but barely slept. No phone call yet. Expecting it literally any time. It’s just so hard.","5"
"11674","@bretharris4 Couldn’t agree more Bret , they were beyond useless The linesman in front of us was pathetic- just no communication with the referee at all - I thought the Officials were meant to be a team 🙁🙁If an assessor was watching they will be sacked 👍🏼","5"
"13255","Adobe illustrator doesn’t require no internet so u kno I’m always cookin up","5"
"11454","kashmir lock down 3rd month no food/medicine ,no internet/ telephone,no schools/ colleges ,no office/ no shops No one can enter or exit Kashmir still Kashmiris protest when ever they can  defying strict curfew#LetsUniteForKashmir","5"
"4872","Morning Twitter! Was quiet last night as I had no signal for some reason. @ThreeUKSupport  care to explain? https://t.co/X1udsLEJQk","5"
"10616","@TPG_Telecom Why do you claim to include a phone line when there is no phone line now you get NBN?  Even the NBN doco says you loose your existing phone line. Isn’t that false advertising?","5"
"6185","ah youre gonna die @RCNconnects why isn't this fucking TV working? why is hers stuck on a channel again? why is there no phone here? but yet you sent a fucking bill here? you cant be saved","5"
"4952","@ThreeUKSupport no phone, no internet, no email, no customer support..why is the network down?","5"
"1987","LOL dem ah talk bout Kanye ting pon radio.. dat alone wudda mek mi change mi mind from go. Den dem ah talk bout no phone policy lmfao dat naaaaah work ah yaad brejin.","5"
"2488","@KhajuriaManu Welcome to No Internet World","5"
"11693","@4m1r4hb I thought its a no phone day for u","5"
"12877","There’s no communication at this job sometimes man 🤨","5"
"7134","Hey guy I know from the local bar scene this is for you. Just because she weighed as much as two people that don’t mean you had a threesome so STFU about it. (Message will also be delivered in person I’m no internet tough guy)","5"
"11156","@VodafoneUK terrible service! In store won’t refund a faulty handset as it’s over 14 days &amp; customer service say I need to take it in store! Daughter still has no phone (Birthday present) &amp; I’m thinking about cancelling my contract too #badcustomerservice","5"
"14512","@VodafoneUK are you going to HELP, ordered phone 22/9 paid £79 11/10,no phone multiple calls and visit to trying to cancel no JOY, no phone no refund you are stealing customer money 21st century seriously is this what you call customer service.","5"
"12709","@CUPCAKEWILLIAM6 @formerrepublic7 I want the military to go lock him down in a TV free room in the whitehouse. No phone.","5"
"3167","@koishikute @terundoru @DustyAnimemes We'd go on vacation for one or two weeks at a time to a house in France with no internet availability whatsoever so I would print fanfic to keep myself entertained (and then get scolded for wasting expensive printer ink 😂)","5"
"7007","@land_terri @onlydutt AS I SAID WHAT EXPERIENCE DO YOU NEED TO BUILD HOMES IN IRAQ. YOU NEED 3 WALLS , NO WINDOWS, HALF A ROOF, NO TOILET, NO INTERNET, NO ELECTRONICS.. WAIT I CAN DO THAT , I GOING TO BE A BUILDER.WHOWAAAAAAAAAAAAAAAA.","5"
"15182","@aavinashchaliha @Fawad__Ahmed @netanyahu It is india where 19 of its states want freedom from it and india is locked down kashmir by imposing curfew.there is no internet,food,medicines. https://t.co/P39YZGhNKx","5"
"13786","@setholdmixon @KhawajaMAsif @nytimes Its silly when ur family have no food no water no internet no phone no medicine no schools no news paper under age kids in prison killing everyday and media show u about 21 time but media buzy  every hour showing that much use of Mobile can effects ur eye how u feel","5"
"11764","@MoisesSantana__ No signal in that bitch till now lmao","5"
"1799","@mazoiwnl @ayyitsjayyyy No internet u wet don","5"
"13844","""@excitel_rocks After posting all this shit i still know you are not capable to solve this problem. As your local engineers aren't even sensible at all as they are asking me to sit in the wifi room to surf without any disturbance, so if it is coverage issue why the hell it shows """"No Internet""""?""","5"
"2261","@artofKnightJJ you after a week with no internet https://t.co/kKJLYU3uE3","5"
"3034","@OnceUponAParsec Kindle with my favorite books (no internet in space), laptop with downloaded Netflix series and music(assuming enough power to keep the battery charged), and my phone with games on it","5"
"15396","And this is me again. Why a simple task goes to hard task because of a gitlab-ci has no Internet and it has old docker. But I don't have permission for that.","5"
"9945","@mpc1980 @__Helicon__ Yeah I'm down to the pint where if you want to keep on believing fatcs that have proven wrong  and here I mean from cover to cover , then may be they need their own fantasy land with no science ,.no internet , no vaccines , this way they can die at 35 like their creators wanted","5"
"3489","@mattybannond I eat alone in public whenever I can and I love it No book, no phone I just sit and enjoy my food 🥰 bliss!","5"
"11062","@ACTFibernet been calling ur cust care regarding SR10230941090782, its more than a week no communication. n when I call cust care wait 20 mins n my number in queue comes close to 1, u disconnect me, u ve wasted an hour of my time in ur queues disconnecting after 20 min waits !!","5"
"11797","@whonosey @We_Have_Risen @yigsstarhouse Phone no phone. Just the angle? https://t.co/2fWwAkRNvS","5"
"4289","@ThreeUKSupport It's been on and off since in the Anfield area of liverpool Still no internet now !","5"
"13574","Chick-fil-A employees are TOO nice 😂 mfs jumpin In Sewers to get a customers phone, and then paying for their meal!!. Couldn’t be me 💀 she would left with no phone, a chicken biscuit, and a RECIPT🤷🏾‍♂️ My pleasure..","5"
"15055","@VodkaMuse Cut out booze.  Go outside in the sun. Listen to music. No news. No phone. Empty your head. Pet a dog or a cat. Draw. Get a coloring book. Take a long bath. Do something for someone who has less than you. And DM me if you want. I was right there until Tuesday. Sending you 🧡 ☮","5"
"12847","@yugvibes Oh and ofc no phone bc the bathroom was in my place... I had to wait for my roommate to get home","5"
"2385","No internet no food no medicines no mobile services yeah this is kashmir  which is a beauty of  heaven turned into darkness of modi's cruelty his Rss'S  cheap strategies.#74thDayOfCurfew #KashmirNeedsAttention #KashmirStillUnderCurfew @UN @narendramodi","5"
"4257","So with no internet except my limited back up im forced to finally  fi ish watching bleach on dvd. Imagine owning every episode and never finishing the series lol.Just reach ep212. Urahara is a fucking G","5"
"4529","thank you everyone who DMed me. not to worry. i don’t have internet at my house cause i live literally on the water and no phone for the moment. here is the view from my dining room okay https://t.co/ra2JjP6Lt2","5"
"6035","A state-sponsored opioid response team is announced -- We'll tell you all about it. And, see how a Queens school is combating food insecurity. Plus, a new word, nomophobia: what it means and how it affects young people. Tonight on #ChasingNews with @BillSpadea. https://t.co/vYQAYpNNX2","5"
"11337","No communication, still i love you🙂","5"
"10171","Jammu And Kashmir: Postpaid Mobile Services Back In Kashmir After 72 Days, But No Internet https://t.co/yhO1JpRb4y #NDTVNewsBeeps #Kashmir https://t.co/CmTFVnbPwG","5"
"12350","@thewire_in 219 million $  business of apple was done. Now it's all gone. Total business loss 1billion $ till now. How they call for ambulance when in need. No phone call. A pregnant lady had to walk to the hospital in labour pain.But we are celebrating! Karma will serve every1 right!","5"
"13213","Today ıt's my son's first school trip.I basically scratched him off the floor and dragged him to the bus. He waved at me like he would never see me again.When I was 6,my mom send me on summercamp with complete strangers in a complete different place, no phone, no cash,no letters https://t.co/a9frXVVDZz","5"
"15686","@carlghughes Hi Carl, Thanx for ensuring the app is updated. If the device is indicating no internet, we'd recommend checking with your network service provider, or switch from wifi to data. Regards, ^FA","5"
